program,flags,file_size,total_lines,instructions,functions,basic_blocks,load_instructions,store_instructions,call_instructions,runtime_seconds,peak_memory_mb
program_0,"['simplifycfg', 'mem2reg', 'dce', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'sroa', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'gvn', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'dce', 'loop-unroll', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'sroa', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'dce', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'gvn', 'loop-unroll', 'dce', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'sroa', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'dce', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'mem2reg', 'loop-unroll', 'gvn', 'dce', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'dce', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'gvn', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'mem2reg', 'loop-unroll', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'mem2reg', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'gvn', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'dce', 'loop-unroll', 'gvn', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'mem2reg', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce', 'mem2reg', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'dce', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'gvn', 'loop-unroll', 'dce', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg', 'dce', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'mem2reg', 'gvn', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'dce']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'dce', 'mem2reg']",9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa', 'loop-unroll', 'dce', 'mem2reg', 'gvn']",9650,115,52,1,1,12,3,27,0,0
program_0,None,9636,115,52,1,1,12,3,27,0,0
program_0,['-O3'],9894,115,52,1,1,12,3,27,0,0
program_0,['simplifycfg'],9650,115,52,1,1,12,3,27,0,0
program_0,"['simplifycfg', 'sroa']",9650,115,52,1,1,12,3,27,0,0
